#t:652-902 ; rate:499-946
rate: 582 	 duration: 783 
rate: 927 	 duration: 906 
rate: 728 	 duration: 791 
rate: 545 	 duration: 880 
rate: 882 	 duration: 734 
rate: 699 	 duration: 858 
rate: 595 	 duration: 747 
rate: 937 	 duration: 870 
rate: 725 	 duration: 878 
rate: 577 	 duration: 873 
rate: 708 	 duration: 831 
rate: 706 	 duration: 849 
rate: 742 	 duration: 679 
rate: 668 	 duration: 845 
rate: 890 	 duration: 769 
rate: 659 	 duration: 711 
rate: 800 	 duration: 660 
rate: 832 	 duration: 664 
rate: 682 	 duration: 844 
rate: 543 	 duration: 686 
rate: 789 	 duration: 867 
rate: 686 	 duration: 664 
rate: 626 	 duration: 786 
rate: 840 	 duration: 714 
rate: 549 	 duration: 853 
rate: 766 	 duration: 657 
rate: 917 	 duration: 799 
rate: 842 	 duration: 883 
rate: 569 	 duration: 843 
rate: 668 	 duration: 701 
rate: 837 	 duration: 818 
rate: 936 	 duration: 743 
rate: 915 	 duration: 696 
rate: 652 	 duration: 866 
rate: 710 	 duration: 795 
rate: 692 	 duration: 832 
rate: 800 	 duration: 705 
rate: 592 	 duration: 891 
rate: 707 	 duration: 832 
rate: 719 	 duration: 785 
rate: 714 	 duration: 858 
rate: 601 	 duration: 699 
rate: 531 	 duration: 858 
rate: 542 	 duration: 775 
rate: 687 	 duration: 803 
rate: 660 	 duration: 782 
rate: 822 	 duration: 788 
rate: 525 	 duration: 708 
rate: 526 	 duration: 845 
rate: 932 	 duration: 849 
rate: 540 	 duration: 778 
rate: 814 	 duration: 752 
rate: 523 	 duration: 688 
rate: 519 	 duration: 671 
rate: 705 	 duration: 680 
rate: 749 	 duration: 736 
rate: 865 	 duration: 902 
rate: 527 	 duration: 910 
rate: 631 	 duration: 798 
rate: 499 	 duration: 673 
rate: 559 	 duration: 838 
rate: 554 	 duration: 909 
rate: 919 	 duration: 745 
rate: 672 	 duration: 803 
rate: 925 	 duration: 830 
rate: 754 	 duration: 717 
rate: 906 	 duration: 768 
rate: 739 	 duration: 894 
rate: 896 	 duration: 804 
rate: 643 	 duration: 691 
rate: 629 	 duration: 706 
rate: 511 	 duration: 682 
rate: 619 	 duration: 873 
rate: 802 	 duration: 734 
rate: 549 	 duration: 874 
rate: 568 	 duration: 824 
rate: 590 	 duration: 753 
rate: 840 	 duration: 686 
rate: 668 	 duration: 862 
rate: 510 	 duration: 730 
rate: 699 	 duration: 807 
rate: 862 	 duration: 779 
rate: 513 	 duration: 726 
rate: 500 	 duration: 744 
rate: 592 	 duration: 832 
rate: 646 	 duration: 891 
rate: 759 	 duration: 870 
rate: 822 	 duration: 905 
rate: 793 	 duration: 877 
rate: 539 	 duration: 846 
rate: 543 	 duration: 774 
rate: 631 	 duration: 818 
rate: 771 	 duration: 763 
rate: 698 	 duration: 722 
rate: 865 	 duration: 708 
rate: 630 	 duration: 761 
rate: 794 	 duration: 785 
rate: 634 	 duration: 701 
rate: 785 	 duration: 811 
rate: 920 	 duration: 731 
rate: 821 	 duration: 672 
rate: 723 	 duration: 829 
rate: 567 	 duration: 741 
rate: 578 	 duration: 727 
rate: 709 	 duration: 744 
rate: 741 	 duration: 729 
rate: 670 	 duration: 771 
rate: 862 	 duration: 794 
rate: 725 	 duration: 794 
rate: 623 	 duration: 713 
rate: 758 	 duration: 854 
rate: 662 	 duration: 797 
rate: 747 	 duration: 852 
rate: 523 	 duration: 849 
rate: 608 	 duration: 790 
rate: 579 	 duration: 767 
rate: 782 	 duration: 797 
rate: 582 	 duration: 824 
rate: 809 	 duration: 889 
rate: 748 	 duration: 722 
rate: 559 	 duration: 858 
rate: 690 	 duration: 886 
rate: 577 	 duration: 748 
rate: 565 	 duration: 679 
rate: 772 	 duration: 808 
rate: 845 	 duration: 852 
rate: 905 	 duration: 783 
rate: 774 	 duration: 884 
