#t:nan-nan ; rate:nan-nan
rate: 3288 	 duration: 500 
rate: 3305 	 duration: 501 
rate: 3408 	 duration: 514 
rate: 3666 	 duration: 504 
rate: 3784 	 duration: 501 
rate: 2166 	 duration: 515 
rate: 2629 	 duration: 502 
rate: 2083 	 duration: 501 
rate: 3024 	 duration: 500 
rate: 3168 	 duration: 500 
rate: 3083 	 duration: 502 
rate: 3321 	 duration: 513 
rate: 1764 	 duration: 510 
rate: 1960 	 duration: 508 
rate: 1908 	 duration: 503 
rate: 1609 	 duration: 507 
rate: 2242 	 duration: 503 
rate: 3401 	 duration: 501 
rate: 3984 	 duration: 506 
rate: 3657 	 duration: 502 
rate: 2946 	 duration: 501 
rate: 4047 	 duration: 501 
rate: 3920 	 duration: 502 
rate: 3936 	 duration: 500 
rate: 3747 	 duration: 506 
rate: 3422 	 duration: 547 
rate: 4007 	 duration: 512 
rate: 3928 	 duration: 501 
rate: 4104 	 duration: 500 
rate: 4056 	 duration: 500 
rate: 4063 	 duration: 502 
rate: 3566 	 duration: 508 
rate: 3578 	 duration: 503 
rate: 3274 	 duration: 502 
rate: 3285 	 duration: 504 
rate: 2730 	 duration: 501 
rate: 2496 	 duration: 500 
rate: 1793 	 duration: 522 
rate: 2170 	 duration: 503 
rate: 3528 	 duration: 500 
rate: 3404 	 duration: 504 
rate: 4197 	 duration: 506 
rate: 4007 	 duration: 503 
rate: 4078 	 duration: 509 
rate: 4526 	 duration: 501 
rate: 4296 	 duration: 500 
rate: 4172 	 duration: 509 
rate: 4541 	 duration: 502 
rate: 4407 	 duration: 501 
rate: 4032 	 duration: 500 
rate: 3268 	 duration: 514 
rate: 3252 	 duration: 594 
rate: 5064 	 duration: 500 
rate: 3816 	 duration: 500 
rate: 4851 	 duration: 512 
rate: 4479 	 duration: 501 
rate: 4560 	 duration: 500 
rate: 4725 	 duration: 513 
rate: 4080 	 duration: 500 
rate: 2886 	 duration: 503 
rate: 1687 	 duration: 505 
rate: 351 	 duration: 547 
rate: 308 	 duration: 505 
rate: 367 	 duration: 621 
rate: 1224 	 duration: 500 
rate: 1320 	 duration: 500 
rate: 2127 	 duration: 502 
rate: 2016 	 duration: 500 
rate: 2648 	 duration: 503 
rate: 2568 	 duration: 500 
rate: 1299 	 duration: 508 
rate: 670 	 duration: 501 
rate: 1948 	 duration: 505 
rate: 1164 	 duration: 505 
rate: 2433 	 duration: 508 
rate: 1216 	 duration: 503 
rate: 2634 	 duration: 501 
rate: 2571 	 duration: 504 
rate: 2600 	 duration: 503 
rate: 2532 	 duration: 507 
rate: 2448 	 duration: 500 
rate: 2443 	 duration: 501 
rate: 2153 	 duration: 507 
rate: 2653 	 duration: 502 
rate: 2571 	 duration: 504 
rate: 2448 	 duration: 500 
rate: 2443 	 duration: 501 
rate: 2518 	 duration: 505 
rate: 2376 	 duration: 500 
rate: 1844 	 duration: 501 
rate: 1684 	 duration: 513 
rate: 752 	 duration: 526 
rate: 792 	 duration: 515 
rate: 924 	 duration: 519 
rate: 1909 	 duration: 509 
rate: 2538 	 duration: 501 
rate: 2632 	 duration: 506 
rate: 2438 	 duration: 502 
rate: 2343 	 duration: 512 
rate: 1908 	 duration: 635 
rate: 1470 	 duration: 506 
rate: 1820 	 duration: 501 
rate: 2653 	 duration: 502 
rate: 2209 	 duration: 505 
rate: 395 	 duration: 668 
rate: 1292 	 duration: 520 
rate: 1104 	 duration: 500 
rate: 1704 	 duration: 500 
rate: 1497 	 duration: 505 
rate: 787 	 duration: 503 
rate: 1171 	 duration: 502 
