#t:nan-nan ; rate:nan-nan
rate: 10176 	 duration: 500 
rate: 9432 	 duration: 500 
rate: 6960 	 duration: 500 
rate: 7656 	 duration: 500 
rate: 9940 	 duration: 501 
rate: 10323 	 duration: 501 
rate: 11640 	 duration: 500 
rate: 11544 	 duration: 500 
rate: 9816 	 duration: 500 
rate: 9820 	 duration: 501 
rate: 8688 	 duration: 500 
rate: 12576 	 duration: 500 
rate: 10704 	 duration: 500 
rate: 11112 	 duration: 500 
rate: 10930 	 duration: 505 
rate: 11904 	 duration: 500 
rate: 10560 	 duration: 500 
rate: 13437 	 duration: 501 
rate: 18072 	 duration: 500 
rate: 17269 	 duration: 501 
rate: 17712 	 duration: 500 
rate: 19008 	 duration: 500 
rate: 22200 	 duration: 500 
rate: 18908 	 duration: 502 
rate: 18129 	 duration: 509 
rate: 15672 	 duration: 500 
rate: 16624 	 duration: 506 
rate: 15425 	 duration: 508 
rate: 22392 	 duration: 500 
rate: 18528 	 duration: 500 
rate: 31300 	 duration: 503 
rate: 27408 	 duration: 500 
rate: 25123 	 duration: 502 
rate: 26712 	 duration: 500 
rate: 24047 	 duration: 505 
rate: 17136 	 duration: 500 
rate: 20725 	 duration: 502 
rate: 17857 	 duration: 504 
rate: 23880 	 duration: 500 
rate: 31329 	 duration: 501 
rate: 39089 	 duration: 501 
rate: 34176 	 duration: 500 
rate: 31276 	 duration: 503 
rate: 40224 	 duration: 500 
rate: 32952 	 duration: 500 
rate: 21336 	 duration: 500 
rate: 21120 	 duration: 500 
rate: 19032 	 duration: 500 
rate: 19945 	 duration: 512 
rate: 23112 	 duration: 500 
rate: 25019 	 duration: 506 
rate: 36806 	 duration: 506 
rate: 44838 	 duration: 501 
rate: 33744 	 duration: 500 
rate: 35256 	 duration: 500 
rate: 25488 	 duration: 500 
rate: 36568 	 duration: 507 
rate: 41688 	 duration: 500 
rate: 39000 	 duration: 500 
rate: 44304 	 duration: 500 
rate: 41088 	 duration: 500 
rate: 39816 	 duration: 500 
rate: 38544 	 duration: 500 
rate: 44000 	 duration: 501 
rate: 45528 	 duration: 500 
rate: 35000 	 duration: 504 
rate: 43272 	 duration: 500 
rate: 43248 	 duration: 500 
rate: 36165 	 duration: 507 
rate: 37001 	 duration: 503 
rate: 33964 	 duration: 501 
rate: 35208 	 duration: 500 
rate: 36048 	 duration: 500 
rate: 33048 	 duration: 500 
rate: 35496 	 duration: 500 
rate: 33360 	 duration: 500 
rate: 38754 	 duration: 501 
rate: 38880 	 duration: 500 
rate: 38400 	 duration: 500 
rate: 37752 	 duration: 500 
rate: 27648 	 duration: 500 
rate: 28896 	 duration: 500 
rate: 30491 	 duration: 501 
rate: 33672 	 duration: 500 
rate: 32424 	 duration: 500 
rate: 35904 	 duration: 500 
rate: 35568 	 duration: 500 
rate: 24119 	 duration: 502 
rate: 18864 	 duration: 500 
rate: 15571 	 duration: 504 
rate: 16440 	 duration: 500 
rate: 21794 	 duration: 506 
rate: 17772 	 duration: 501 
rate: 16200 	 duration: 500 
rate: 11448 	 duration: 500 
rate: 11651 	 duration: 516 
rate: 9960 	 duration: 506 
rate: 8768 	 duration: 505 
rate: 6247 	 duration: 509 
rate: 6035 	 duration: 501 
rate: 7728 	 duration: 500 
rate: 6504 	 duration: 500 
rate: 4344 	 duration: 500 
rate: 4626 	 duration: 511 
rate: 4231 	 duration: 502 
rate: 4159 	 duration: 502 
rate: 4374 	 duration: 502 
rate: 4087 	 duration: 505 
rate: 4260 	 duration: 507 
rate: 1824 	 duration: 500 
rate: 4152 	 duration: 500 
rate: 6908 	 duration: 502 
rate: 6371 	 duration: 501 
rate: 5352 	 duration: 500 
rate: 5005 	 duration: 501 
rate: 3814 	 duration: 560 
rate: 5545 	 duration: 502 
rate: 5067 	 duration: 502 
rate: 7232 	 duration: 511 
rate: 7505 	 duration: 502 
rate: 4944 	 duration: 500 
rate: 3784 	 duration: 501 
rate: 4287 	 duration: 501 
rate: 4183 	 duration: 502 
rate: 4766 	 duration: 501 
rate: 5496 	 duration: 500 
rate: 6000 	 duration: 504 
rate: 5112 	 duration: 500 
rate: 5712 	 duration: 500 
rate: 7041 	 duration: 501 
rate: 6193 	 duration: 558 
rate: 6393 	 duration: 503 
rate: 5700 	 duration: 501 
rate: 5520 	 duration: 500 
rate: 5630 	 duration: 503 
rate: 5424 	 duration: 500 
rate: 5928 	 duration: 500 
rate: 5357 	 duration: 504 
rate: 5581 	 duration: 516 
rate: 3101 	 duration: 503 
rate: 4992 	 duration: 500 
rate: 5784 	 duration: 500 
rate: 4320 	 duration: 500 
rate: 5272 	 duration: 503 
rate: 8784 	 duration: 500 
rate: 8928 	 duration: 500 
rate: 11136 	 duration: 500 
rate: 9312 	 duration: 500 
rate: 9269 	 duration: 501 
rate: 11716 	 duration: 508 
rate: 10992 	 duration: 500 
rate: 10679 	 duration: 509 
rate: 5493 	 duration: 509 
rate: 7339 	 duration: 515 
rate: 2310 	 duration: 566 
rate: 168 	 duration: 1855 
rate: 5521 	 duration: 502 
rate: 1728 	 duration: 500 
rate: 3544 	 duration: 501 
rate: 2449 	 duration: 583 
rate: 3547 	 duration: 504 
rate: 3724 	 duration: 509 
rate: 3493 	 duration: 505 
rate: 3816 	 duration: 500 
rate: 3513 	 duration: 502 
rate: 5258 	 duration: 502 
rate: 5491 	 duration: 507 
rate: 6936 	 duration: 500 
rate: 6960 	 duration: 500 
rate: 8438 	 duration: 502 
rate: 5027 	 duration: 518 
rate: 4464 	 duration: 500 
rate: 5832 	 duration: 500 
rate: 5112 	 duration: 500 
rate: 3912 	 duration: 500 
rate: 3944 	 duration: 502 
rate: 3422 	 duration: 526 
rate: 6547 	 duration: 504 
rate: 6904 	 duration: 511 
rate: 10359 	 duration: 512 
rate: 7640 	 duration: 501 
rate: 9504 	 duration: 500 
rate: 7808 	 duration: 501 
rate: 12070 	 duration: 510 
rate: 8640 	 duration: 500 
rate: 8804 	 duration: 507 
rate: 5461 	 duration: 501 
rate: 5640 	 duration: 500 
rate: 4365 	 duration: 503 
rate: 3377 	 duration: 501 
rate: 4008 	 duration: 500 
rate: 3112 	 duration: 505 
rate: 6213 	 duration: 506 
rate: 8910 	 duration: 501 
rate: 12024 	 duration: 500 
