#t:952-998 ; rate:1538-2902
rate: 1866 	 duration: 959 
rate: 2240 	 duration: 958 
rate: 2381 	 duration: 977 
rate: 2767 	 duration: 997 
rate: 2025 	 duration: 984 
rate: 1680 	 duration: 993 
rate: 2153 	 duration: 980 
rate: 2544 	 duration: 971 
rate: 1611 	 duration: 968 
rate: 1662 	 duration: 990 
rate: 2840 	 duration: 960 
rate: 1866 	 duration: 959 
rate: 2240 	 duration: 958 
rate: 2381 	 duration: 977 
rate: 2767 	 duration: 997 
rate: 2025 	 duration: 984 
rate: 1680 	 duration: 993 
rate: 2153 	 duration: 980 
rate: 2544 	 duration: 971 
rate: 1611 	 duration: 968 
rate: 1662 	 duration: 990 
rate: 2840 	 duration: 960 
rate: 1866 	 duration: 959 
rate: 2240 	 duration: 958 
rate: 2381 	 duration: 977 
rate: 2767 	 duration: 997 
rate: 2025 	 duration: 984 
rate: 1680 	 duration: 993 
rate: 2153 	 duration: 980 
rate: 2544 	 duration: 971 
rate: 1611 	 duration: 968 
rate: 1662 	 duration: 990 
rate: 2840 	 duration: 960 
rate: 1866 	 duration: 959 
rate: 2240 	 duration: 958 
rate: 2381 	 duration: 977 
rate: 2767 	 duration: 997 
rate: 2025 	 duration: 984 
rate: 1680 	 duration: 993 
rate: 2153 	 duration: 980 
rate: 2544 	 duration: 971 
rate: 1611 	 duration: 968 
rate: 1662 	 duration: 990 
rate: 2840 	 duration: 960 
rate: 1866 	 duration: 959 
rate: 2240 	 duration: 958 
rate: 2381 	 duration: 977 
rate: 2767 	 duration: 997 
rate: 2025 	 duration: 984 
rate: 1680 	 duration: 993 
rate: 2153 	 duration: 980 
rate: 2544 	 duration: 971 
rate: 1611 	 duration: 968 
rate: 1662 	 duration: 990 
rate: 2840 	 duration: 960 
rate: 1866 	 duration: 959 
rate: 2240 	 duration: 958 
rate: 2381 	 duration: 977 
rate: 2767 	 duration: 997 
rate: 2025 	 duration: 984 
rate: 1680 	 duration: 993 
rate: 2153 	 duration: 980 
rate: 2544 	 duration: 971 
rate: 1611 	 duration: 968 
rate: 1662 	 duration: 990 
rate: 2840 	 duration: 960 
rate: 1866 	 duration: 959 
rate: 2240 	 duration: 958 
rate: 2381 	 duration: 977 
rate: 2767 	 duration: 997 
rate: 2025 	 duration: 984 
rate: 1680 	 duration: 993 
rate: 2153 	 duration: 980 
rate: 2544 	 duration: 971 
rate: 1611 	 duration: 968 
rate: 1662 	 duration: 990 
rate: 2840 	 duration: 960 
