#t:334-731 ; rate:1896-3741
rate: 3269 	 duration: 418 
rate: 2797 	 duration: 609 
rate: 2004 	 duration: 521 
rate: 2716 	 duration: 623 
rate: 3359 	 duration: 683 
rate: 2747 	 duration: 730 
rate: 2613 	 duration: 391 
rate: 2941 	 duration: 603 
rate: 3313 	 duration: 659 
rate: 3260 	 duration: 434 
rate: 1915 	 duration: 671 
rate: 2836 	 duration: 682 
rate: 3684 	 duration: 397 
rate: 3645 	 duration: 434 
rate: 3381 	 duration: 475 
rate: 3376 	 duration: 381 
rate: 2835 	 duration: 592 
rate: 2951 	 duration: 650 
rate: 3674 	 duration: 509 
rate: 2199 	 duration: 502 
rate: 2268 	 duration: 355 
rate: 2026 	 duration: 615 
rate: 3550 	 duration: 677 
rate: 3563 	 duration: 646 
rate: 3525 	 duration: 722 
rate: 2757 	 duration: 548 
rate: 2671 	 duration: 664 
rate: 3235 	 duration: 541 
rate: 2184 	 duration: 687 
rate: 2614 	 duration: 376 
rate: 1919 	 duration: 525 
rate: 2612 	 duration: 584 
rate: 2189 	 duration: 603 
rate: 3736 	 duration: 428 
rate: 2627 	 duration: 657 
rate: 2952 	 duration: 484 
rate: 2570 	 duration: 612 
rate: 3693 	 duration: 539 
rate: 3379 	 duration: 423 
rate: 2127 	 duration: 530 
rate: 2101 	 duration: 383 
rate: 2152 	 duration: 546 
rate: 1954 	 duration: 473 
rate: 2458 	 duration: 464 
rate: 3699 	 duration: 570 
rate: 3027 	 duration: 356 
rate: 1954 	 duration: 473 
rate: 2522 	 duration: 447 
rate: 3562 	 duration: 411 
rate: 2854 	 duration: 669 
rate: 3103 	 duration: 433 
rate: 3731 	 duration: 591 
rate: 1991 	 duration: 597 
rate: 3546 	 duration: 521 
rate: 3038 	 duration: 387 
rate: 1977 	 duration: 594 
rate: 2820 	 duration: 689 
rate: 3731 	 duration: 576 
rate: 2262 	 duration: 466 
rate: 2181 	 duration: 495 
rate: 2577 	 duration: 605 
rate: 3463 	 duration: 607 
rate: 1923 	 duration: 599 
rate: 1928 	 duration: 597 
rate: 1960 	 duration: 489 
rate: 1921 	 duration: 369 
rate: 3020 	 duration: 362 
rate: 3131 	 duration: 526 
rate: 2657 	 duration: 650 
rate: 3183 	 duration: 407 
rate: 2644 	 duration: 417 
rate: 2905 	 duration: 603 
rate: 2925 	 duration: 378 
rate: 3559 	 duration: 384 
rate: 3350 	 duration: 538 
rate: 3120 	 duration: 350 
rate: 2053 	 duration: 455 
rate: 3591 	 duration: 394 
rate: 3576 	 duration: 483 
rate: 2209 	 duration: 582 
rate: 1928 	 duration: 393 
rate: 2375 	 duration: 535 
rate: 3496 	 duration: 727 
rate: 2838 	 duration: 411 
rate: 2833 	 duration: 398 
rate: 2927 	 duration: 349 
rate: 2601 	 duration: 359 
rate: 2306 	 duration: 349 
rate: 2372 	 duration: 501 
rate: 2333 	 duration: 586 
rate: 3740 	 duration: 519 
rate: 2132 	 duration: 720 
rate: 2517 	 duration: 730 
rate: 2759 	 duration: 570 
rate: 2115 	 duration: 658 
rate: 2071 	 duration: 637 
rate: 2461 	 duration: 347 
rate: 2768 	 duration: 438 
rate: 2838 	 duration: 414 
rate: 3417 	 duration: 372 
rate: 1949 	 duration: 438 
rate: 2819 	 duration: 422 
rate: 3185 	 duration: 346 
rate: 2458 	 duration: 601 
rate: 3012 	 duration: 506 
rate: 2977 	 duration: 628 
rate: 3003 	 duration: 596 
rate: 2128 	 duration: 642 
rate: 2240 	 duration: 472 
rate: 2203 	 duration: 670 
rate: 2390 	 duration: 578 
rate: 3548 	 duration: 457 
rate: 2623 	 duration: 719 
rate: 2441 	 duration: 648 
rate: 2127 	 duration: 649 
rate: 3199 	 duration: 552 
rate: 2450 	 duration: 710 
rate: 2805 	 duration: 359 
rate: 2949 	 duration: 577 
rate: 2464 	 duration: 418 
rate: 3058 	 duration: 648 
rate: 2720 	 duration: 480 
rate: 2406 	 duration: 598 
rate: 2382 	 duration: 523 
rate: 3029 	 duration: 546 
rate: 2866 	 duration: 360 
rate: 2072 	 duration: 713 
rate: 2141 	 duration: 347 
rate: 1926 	 duration: 630 
rate: 1939 	 duration: 712 
rate: 3587 	 duration: 341 
rate: 2654 	 duration: 642 
rate: 3127 	 duration: 703 
