#t:505-590 ; rate:2613-3438
rate: 3065 	 duration: 555 
rate: 3285 	 duration: 574 
rate: 3151 	 duration: 517 
rate: 3091 	 duration: 527 
rate: 3141 	 duration: 565 
rate: 3025 	 duration: 584 
rate: 3244 	 duration: 532 
rate: 2844 	 duration: 528 
rate: 2964 	 duration: 550 
rate: 3199 	 duration: 570 
rate: 3156 	 duration: 562 
rate: 3228 	 duration: 562 
rate: 2835 	 duration: 513 
rate: 3410 	 duration: 548 
rate: 2978 	 duration: 528 
rate: 2911 	 duration: 590 
rate: 2643 	 duration: 590 
rate: 2640 	 duration: 531 
rate: 2846 	 duration: 553 
rate: 3317 	 duration: 590 
rate: 2891 	 duration: 577 
rate: 3126 	 duration: 511 
rate: 3107 	 duration: 545 
rate: 3397 	 duration: 544 
rate: 2817 	 duration: 550 
rate: 3391 	 duration: 573 
rate: 3356 	 duration: 519 
rate: 3281 	 duration: 563 
rate: 2938 	 duration: 522 
rate: 3403 	 duration: 514 
rate: 2742 	 duration: 513 
rate: 3282 	 duration: 585 
rate: 2712 	 duration: 530 
rate: 3098 	 duration: 578 
rate: 2672 	 duration: 562 
rate: 2968 	 duration: 525 
rate: 3291 	 duration: 532 
rate: 2937 	 duration: 547 
rate: 3140 	 duration: 532 
rate: 2864 	 duration: 575 
rate: 3377 	 duration: 523 
rate: 2955 	 duration: 581 
rate: 3307 	 duration: 529 
rate: 3279 	 duration: 560 
rate: 3064 	 duration: 579 
rate: 3353 	 duration: 584 
rate: 2762 	 duration: 512 
rate: 3144 	 duration: 569 
rate: 2769 	 duration: 525 
rate: 3380 	 duration: 529 
rate: 2983 	 duration: 514 
rate: 2750 	 duration: 519 
rate: 3436 	 duration: 528 
rate: 2868 	 duration: 585 
rate: 3285 	 duration: 545 
rate: 2885 	 duration: 529 
rate: 2916 	 duration: 510 
rate: 2818 	 duration: 541 
rate: 2846 	 duration: 581 
rate: 2863 	 duration: 591 
rate: 3177 	 duration: 589 
rate: 3368 	 duration: 541 
rate: 3170 	 duration: 522 
rate: 3029 	 duration: 512 
rate: 3301 	 duration: 516 
rate: 2748 	 duration: 529 
rate: 3345 	 duration: 542 
rate: 3301 	 duration: 513 
rate: 3051 	 duration: 519 
rate: 3217 	 duration: 514 
rate: 3104 	 duration: 538 
rate: 3204 	 duration: 581 
rate: 3338 	 duration: 582 
rate: 2780 	 duration: 592 
rate: 2768 	 duration: 546 
rate: 2931 	 duration: 564 
rate: 3266 	 duration: 533 
rate: 2827 	 duration: 568 
rate: 3069 	 duration: 560 
rate: 3394 	 duration: 563 
rate: 3406 	 duration: 525 
rate: 3303 	 duration: 559 
rate: 3027 	 duration: 512 
rate: 3093 	 duration: 535 
rate: 2741 	 duration: 534 
rate: 2880 	 duration: 534 
rate: 3162 	 duration: 558 
rate: 2776 	 duration: 553 
rate: 2725 	 duration: 590 
rate: 2831 	 duration: 542 
rate: 3312 	 duration: 508 
rate: 3150 	 duration: 534 
rate: 3256 	 duration: 535 
rate: 2964 	 duration: 555 
rate: 3248 	 duration: 588 
rate: 2941 	 duration: 571 
rate: 2779 	 duration: 587 
rate: 2616 	 duration: 583 
rate: 3044 	 duration: 564 
rate: 3410 	 duration: 511 
rate: 2971 	 duration: 562 
rate: 2875 	 duration: 559 
rate: 3229 	 duration: 542 
rate: 3012 	 duration: 522 
rate: 2772 	 duration: 545 
rate: 2698 	 duration: 560 
rate: 3389 	 duration: 578 
rate: 3093 	 duration: 586 
rate: 2925 	 duration: 557 
rate: 3407 	 duration: 546 
rate: 2696 	 duration: 578 
rate: 2651 	 duration: 584 
rate: 3193 	 duration: 571 
rate: 3046 	 duration: 543 
rate: 2784 	 duration: 587 
rate: 2702 	 duration: 515 
rate: 3311 	 duration: 533 
rate: 3286 	 duration: 545 
rate: 2985 	 duration: 578 
rate: 3003 	 duration: 535 
rate: 2805 	 duration: 552 
rate: 3202 	 duration: 566 
rate: 3239 	 duration: 582 
rate: 3208 	 duration: 588 
rate: 3188 	 duration: 579 
rate: 2718 	 duration: 547 
rate: 2687 	 duration: 541 
rate: 2831 	 duration: 556 
rate: 2632 	 duration: 589 
rate: 3089 	 duration: 505 
rate: 2980 	 duration: 515 
rate: 3207 	 duration: 546 
rate: 2924 	 duration: 530 
rate: 3197 	 duration: 525 
rate: 2672 	 duration: 535 
rate: 3211 	 duration: 575 
rate: 3085 	 duration: 541 
rate: 2939 	 duration: 563 
rate: 2822 	 duration: 561 
rate: 2827 	 duration: 514 
rate: 3429 	 duration: 510 
rate: 2791 	 duration: 521 
rate: 2841 	 duration: 515 
rate: 2919 	 duration: 559 
rate: 3097 	 duration: 550 
rate: 2957 	 duration: 511 
rate: 2694 	 duration: 543 
rate: 3091 	 duration: 571 
rate: 3073 	 duration: 512 
rate: 2644 	 duration: 513 
rate: 2984 	 duration: 568 
rate: 3032 	 duration: 574 
rate: 2633 	 duration: 534 
rate: 3142 	 duration: 585 
rate: 2941 	 duration: 543 
rate: 3420 	 duration: 569 
rate: 2870 	 duration: 577 
rate: 2660 	 duration: 555 
rate: 2631 	 duration: 534 
rate: 2643 	 duration: 508 
rate: 3334 	 duration: 508 
rate: 3070 	 duration: 575 
rate: 3013 	 duration: 522 
rate: 3419 	 duration: 554 
rate: 2846 	 duration: 565 
rate: 3167 	 duration: 588 
rate: 3215 	 duration: 515 
rate: 2985 	 duration: 514 
rate: 3106 	 duration: 522 
rate: 2642 	 duration: 526 
rate: 2728 	 duration: 533 
rate: 2901 	 duration: 504 
rate: 2658 	 duration: 556 
rate: 3346 	 duration: 516 
rate: 3065 	 duration: 508 
rate: 3047 	 duration: 548 
rate: 3209 	 duration: 528 
rate: 3003 	 duration: 519 
rate: 2682 	 duration: 572 
rate: 2968 	 duration: 514 
rate: 3185 	 duration: 569 
rate: 3259 	 duration: 579 
rate: 3262 	 duration: 578 
