#t:530-925 ; rate:584-1511
rate: 1276 	 duration: 856 
rate: 1099 	 duration: 776 
rate: 831 	 duration: 750 
rate: 748 	 duration: 898 
rate: 1036 	 duration: 857 
rate: 1468 	 duration: 646 
rate: 1142 	 duration: 641 
rate: 975 	 duration: 861 
rate: 1393 	 duration: 758 
rate: 793 	 duration: 877 
rate: 649 	 duration: 685 
rate: 840 	 duration: 642 
rate: 1298 	 duration: 628 
rate: 618 	 duration: 641 
rate: 1438 	 duration: 760 
rate: 921 	 duration: 729 
rate: 1321 	 duration: 617 
rate: 1371 	 duration: 744 
rate: 949 	 duration: 910 
rate: 1039 	 duration: 867 
rate: 972 	 duration: 617 
rate: 1357 	 duration: 742 
rate: 854 	 duration: 773 
rate: 1304 	 duration: 846 
rate: 1065 	 duration: 901 
rate: 839 	 duration: 657 
rate: 1267 	 duration: 568 
rate: 935 	 duration: 821 
rate: 1479 	 duration: 917 
rate: 1269 	 duration: 710 
rate: 813 	 duration: 678 
rate: 1239 	 duration: 542 
rate: 1364 	 duration: 678 
rate: 669 	 duration: 609 
rate: 1274 	 duration: 707 
rate: 767 	 duration: 924 
rate: 1282 	 duration: 580 
rate: 716 	 duration: 788 
rate: 670 	 duration: 592 
rate: 853 	 duration: 549 
rate: 1056 	 duration: 569 
rate: 1424 	 duration: 683 
rate: 639 	 duration: 901 
rate: 1332 	 duration: 802 
rate: 1110 	 duration: 703 
rate: 677 	 duration: 763 
rate: 1466 	 duration: 540 
rate: 1127 	 duration: 629 
rate: 800 	 duration: 885 
rate: 773 	 duration: 776 
rate: 1500 	 duration: 808 
rate: 918 	 duration: 679 
rate: 656 	 duration: 677 
rate: 1449 	 duration: 738 
rate: 689 	 duration: 557 
rate: 657 	 duration: 913 
rate: 853 	 duration: 759 
rate: 1126 	 duration: 852 
rate: 824 	 duration: 582 
rate: 1186 	 duration: 728 
rate: 1443 	 duration: 814 
rate: 984 	 duration: 829 
rate: 1292 	 duration: 864 
rate: 1172 	 duration: 593 
rate: 935 	 duration: 732 
rate: 1208 	 duration: 567 
rate: 1399 	 duration: 857 
rate: 970 	 duration: 879 
