32600.0 ; 1664366406145118
92040.0 ; 1664366406366104
154960.0 ; 1664366406591039
191720.0 ; 1664366406794771
202600.0 ; 1664366406996264
219240.0 ; 1664366407202620
251280.0 ; 1664366407431745
364000.0 ; 1664366407661373
313320.0 ; 1664366407870100
316600.0 ; 1664366408097380
278640.0 ; 1664366408326508
347480.0 ; 1664366408533594
366040.0 ; 1664366408765792
384400.0 ; 1664366408968672
302840.0 ; 1664366409201804
352920.0 ; 1664366409433619
379520.0 ; 1664366409666513
401360.0 ; 1664366409873572
283880.0 ; 1664366410096088
378960.0 ; 1664366410331950
398880.0 ; 1664366410538174
347120.0 ; 1664366410763965
411960.0 ; 1664366410990757
354480.0 ; 1664366411192572
412240.0 ; 1664366411395128
436040.0 ; 1664366411601397
358360.0 ; 1664366411822189
390320.0 ; 1664366412030646
178400.0 ; 1664366412261392
257880.0 ; 1664366412494671
353520.0 ; 1664366412701161
319920.0 ; 1664366412901439
445000.0 ; 1664366413102775
418760.0 ; 1664366413336285
400360.0 ; 1664366413564909
515640.0 ; 1664366413765530
480720.0 ; 1664366413993851
499800.0 ; 1664366414194459
460680.0 ; 1664366414395780
501480.0 ; 1664366414598342
606120.0 ; 1664366414800297
616120.0 ; 1664366415029209
671440.0 ; 1664366415237265
511240.0 ; 1664366415465474
616400.0 ; 1664366415692298
513080.00000000006 ; 1664366415895112
886760.0 ; 1664366416098296
354920.0 ; 1664366416304013
455240.0 ; 1664366416505773
496680.0 ; 1664366416708704
477800.0 ; 1664366416910888
671680.0 ; 1664366417125198
613320.0 ; 1664366417327624
724240.0 ; 1664366417530312
604640.0 ; 1664366417730836
683360.0 ; 1664366417933564
609960.0 ; 1664366418137209
679360.0 ; 1664366418346257
711920.0 ; 1664366418555100
816320.0 ; 1664366418758286
636560.0 ; 1664366418963199
655120.0 ; 1664366419169593
579600.0 ; 1664366419377630
676520.0 ; 1664366419585238
626880.0 ; 1664366419793724
645200.0 ; 1664366419997254
682880.0 ; 1664366420201550
658400.0 ; 1664366420428333
706120.0 ; 1664366420630016
583880.0 ; 1664366420836608
544120.0 ; 1664366421061759
673040.0 ; 1664366421266627
564040.0 ; 1664366421469105
636320.0 ; 1664366421669981
586400.0 ; 1664366421897668
451240.0 ; 1664366422133324
347560.0 ; 1664366422364169
399200.0 ; 1664366422568120
389600.0 ; 1664366422798216
608080.0 ; 1664366423005098
563800.0 ; 1664366423205362
523840.00000000006 ; 1664366423406202
672600.0 ; 1664366423617316
697760.0 ; 1664366423829207
710360.0 ; 1664366424029698
727880.0 ; 1664366424236400
692400.0 ; 1664366424441547
872760.0 ; 1664366424644910
835560.0 ; 1664366424846230
838360.0 ; 1664366425050258
933440.0 ; 1664366425252996
841520.0 ; 1664366425465871
944640.0 ; 1664366425670194
787680.0 ; 1664366425871290
1158520.0 ; 1664366426075282
479360.0 ; 1664366426295892
736480.0 ; 1664366426497599
665800.0 ; 1664366426698746
792400.0 ; 1664366426905030
812840.0 ; 1664366427112160
884080.0 ; 1664366427319818
908440.0 ; 1664366427521146
655640.0 ; 1664366427734422
824240.0 ; 1664366427935281
650120.0 ; 1664366428136715
608000.0 ; 1664366428337521
744440.0 ; 1664366428542497
953040.0 ; 1664366428761200
734480.0 ; 1664366428968794
855000.0 ; 1664366429171902
780640.0 ; 1664366429378897
828960.0 ; 1664366429605443
809320.0 ; 1664366429815242
732680.0 ; 1664366430018446
836040.0 ; 1664366430219651
785480.0 ; 1664366430431272
794600.0 ; 1664366430636439
801360.0 ; 1664366430839342
764600.0 ; 1664366431044774
978800.0 ; 1664366431245787
748320.0 ; 1664366431462802
889720.0 ; 1664366431663670
698360.0 ; 1664366431865073
889200.0 ; 1664366432067214
854640.0 ; 1664366432270231
924000.0 ; 1664366432494415
683240.0 ; 1664366432699306
977200.0 ; 1664366432899633
972800.0 ; 1664366433101071
1022120.0 ; 1664366433302389
876720.0 ; 1664366433503266
994120.0 ; 1664366433704465
848280.0 ; 1664366433905690
1027040.0 ; 1664366434106380
921920.0 ; 1664366434312524
918280.0 ; 1664366434514494
905080.0 ; 1664366434719565
895440.0 ; 1664366434923243
911160.0 ; 1664366435134820
911360.0 ; 1664366435344175
1376200.0 ; 1664366435549232
1394920.0 ; 1664366435751434
758880.0 ; 1664366435964069
1120280.0 ; 1664366436166619
507120.0 ; 1664366436368071
560640.0 ; 1664366436568525
586680.0 ; 1664366436770150
730440.0 ; 1664366436978586
703880.0 ; 1664366437202030
992360.0 ; 1664366437403305
772600.0 ; 1664366437607800
814520.0 ; 1664366437813187
907840.0 ; 1664366438018299
800840.0 ; 1664366438234859
750560.0 ; 1664366438438820
1068880.0 ; 1664366438642735
953400.0 ; 1664366438846028
832240.0 ; 1664366439066883
948720.0 ; 1664366439269987
842520.0 ; 1664366439481592
1040520.0 ; 1664366439699913
934520.0 ; 1664366439901002
907600.0 ; 1664366440102874
1022400.0 ; 1664366440304474
1073720.0 ; 1664366440508494
977160.0 ; 1664366440713403
828040.0 ; 1664366440915967
958920.0 ; 1664366441123695
974040.0 ; 1664366441331848
1295840.0 ; 1664366441538183
748200.0 ; 1664366441743994
809760.0 ; 1664366441967725
724920.0 ; 1664366442168406
794920.0 ; 1664366442393902
451400.0 ; 1664366442601422
465320.0 ; 1664366442805920
635400.0 ; 1664366443031065
703040.0 ; 1664366443236978
802400.0 ; 1664366443440719
790480.0 ; 1664366443644990
698960.0 ; 1664366443866746
982880.0 ; 1664366444070137
771120.0 ; 1664366444270376
1020080.0 ; 1664366444474058
995280.0 ; 1664366444683182
1178560.0 ; 1664366444888151
1019720.0 ; 1664366445091287
1204480.0 ; 1664366445301488
1125840.0 ; 1664366445508612
897440.0 ; 1664366445729653
1043160.0000000001 ; 1664366445934686
1314680.0 ; 1664366446142471
821760.0 ; 1664366446362302
586680.0 ; 1664366446570516
661560.0 ; 1664366446771950
657400.0 ; 1664366446973627
681320.0 ; 1664366447215367
1023000.0 ; 1664366447426017
728960.0 ; 1664366447633441
865880.0 ; 1664366447836296
809320.0 ; 1664366448045509
815400.0 ; 1664366448264547
822920.0 ; 1664366448467646
831960.0 ; 1664366448671692
1030160.0000000001 ; 1664366448872738
820160.0 ; 1664366449075641
884200.0 ; 1664366449276552
884760.0 ; 1664366449483760
910560.0 ; 1664366449689908
940920.0 ; 1664366449897148
907960.0 ; 1664366450105264
1007440.0 ; 1664366450309425
990320.0 ; 1664366450512657
863440.0 ; 1664366450714549
718960.0 ; 1664366450934893
1089560.0 ; 1664366451140950
932200.0 ; 1664366451366578
1025240.0 ; 1664366451572506
929600.0 ; 1664366451773390
813440.0 ; 1664366451998910
1158200.0 ; 1664366452201564
991560.0 ; 1664366452404886
976160.0 ; 1664366452630290
1051960.0 ; 1664366452834259
1175760.0 ; 1664366453034344
1054360.0 ; 1664366453236688
1113040.0 ; 1664366453441702
1083920.0 ; 1664366453643889
877240.0 ; 1664366453845668
1008800.0 ; 1664366454046687
967320.0 ; 1664366454248522
1465720.0 ; 1664366454453533
878200.0 ; 1664366454666614
1151920.0 ; 1664366454868252
871280.0 ; 1664366455074335
1062840.0 ; 1664366455301697
900040.0 ; 1664366455501804
733040.0 ; 1664366455727065
816600.0 ; 1664366455931446
1284440.0 ; 1664366456139146
514120.0 ; 1664366456341063
568200.0 ; 1664366456568218
721680.0 ; 1664366456771637
664600.0 ; 1664366456976495
739480.0 ; 1664366457206784
926080.0 ; 1664366457416999
916240.0 ; 1664366457632264
998480.0 ; 1664366457834612
866560.0 ; 1664366458041630
825120.0 ; 1664366458247720
656800.0 ; 1664366458453289
680400.0 ; 1664366458658106
956320.0 ; 1664366458860314
1800160.0 ; 1664366459063533
1438120.0 ; 1664366459269449
738560.0 ; 1664366459477519
835480.0 ; 1664366459697855
765840.0 ; 1664366459903906
679920.0 ; 1664366460107740
766040.0 ; 1664366460309347
817880.0 ; 1664366460510324
783760.0 ; 1664366460711277
660080.0 ; 1664366460930455
856960.0 ; 1664366461133950
750600.0 ; 1664366461337574
811600.0 ; 1664366461543324
704880.0 ; 1664366461747042
735000.0 ; 1664366461964992
721000.0 ; 1664366462177231
875440.0 ; 1664366462386455
834600.0 ; 1664366462595684
966240.0 ; 1664366462805946
858680.0 ; 1664366463013169
696520.0 ; 1664366463239834
669480.0 ; 1664366463462119
629200.0 ; 1664366463663929
648160.0 ; 1664366463865317
776160.0 ; 1664366464067422
644960.0 ; 1664366464273121
677160.0 ; 1664366464498600
727080.0 ; 1664366464706943
779280.0 ; 1664366464908743
769200.0 ; 1664366465111079
828480.0 ; 1664366465312293
851040.0 ; 1664366465515348
662400.0 ; 1664366465728499
728080.0 ; 1664366465933823
1166320.0 ; 1664366466164632
527000.0 ; 1664366466369032
553960.0 ; 1664366466575378
608640.0 ; 1664366466798210
687960.0 ; 1664366467004141
651680.0 ; 1664366467207550
886760.0 ; 1664366467409541
775680.0 ; 1664366467616198
839800.0 ; 1664366467829202
834400.0 ; 1664366468031820
741080.0 ; 1664366468236668
798280.0 ; 1664366468440883
952240.0 ; 1664366468665327
1079280.0 ; 1664366468869436
795800.0 ; 1664366469073764
716600.0 ; 1664366469284438
750960.0 ; 1664366469490342
777360.0 ; 1664366469697245
1155240.0 ; 1664366469902118
1231840.0 ; 1664366470104370
1210640.0 ; 1664366470304960
545280.0 ; 1664366470512405
304440.0 ; 1664366470734703
454800.0 ; 1664366470966025
571600.0 ; 1664366471166494
596040.0 ; 1664366471369414
596680.0 ; 1664366471570479
492920.0 ; 1664366471778383
638840.0 ; 1664366471989561
601800.0 ; 1664366472198200
868520.0 ; 1664366472400578
539600.0 ; 1664366472604150
658600.0 ; 1664366472806046
684840.0 ; 1664366473008278
719480.0 ; 1664366473227470
594160.0 ; 1664366473430975
542000.0 ; 1664366473661958
683520.0 ; 1664366473865710
557840.0 ; 1664366474068384
678360.0 ; 1664366474293876
589920.0 ; 1664366474501828
774320.0 ; 1664366474710336
663520.0 ; 1664366474919463
689440.0 ; 1664366475140485
820080.0 ; 1664366475342502
694280.0 ; 1664366475547623
719200.0 ; 1664366475764837
580280.0 ; 1664366475967764
1393120.0 ; 1664366476169457
437760.0 ; 1664366476375142
348080.0 ; 1664366476595296
573080.0 ; 1664366476801588
518880.0 ; 1664366477007536
662960.0 ; 1664366477234651
802840.0 ; 1664366477438792
678320.0 ; 1664366477666345
850520.0 ; 1664366477867658
724840.0 ; 1664366478069504
757280.0 ; 1664366478275367
700280.0 ; 1664366478478383
794400.0 ; 1664366478681174
991520.0 ; 1664366478894061
880840.0 ; 1664366479094799
761680.0 ; 1664366479295483
933240.0 ; 1664366479497355
757520.0 ; 1664366479701666
829880.0 ; 1664366479915249
788560.0 ; 1664366480127222
743040.0 ; 1664366480333205
747120.0 ; 1664366480540058
754000.0 ; 1664366480748087
1163440.0 ; 1664366480967839
783720.0 ; 1664366481168215
651760.0 ; 1664366481370019
838800.0 ; 1664366481599337
548480.0 ; 1664366481807425
729600.0 ; 1664366482028086
748680.0 ; 1664366482234307
821200.0 ; 1664366482438865
644280.0 ; 1664366482641614
861800.0 ; 1664366482842948
822720.0 ; 1664366483048928
495920.0 ; 1664366483269756
546280.0 ; 1664366483495670
520200.00000000006 ; 1664366483703172
511480.0 ; 1664366483911425
616160.0 ; 1664366484125383
464920.0 ; 1664366484326928
512880.0 ; 1664366484543301
649880.0 ; 1664366484762052
620280.0 ; 1664366484965643
635680.0 ; 1664366485168093
682400.0 ; 1664366485373073
566080.0 ; 1664366485579139
516880.0 ; 1664366485799946
585960.0 ; 1664366486003349
1001600.0 ; 1664366486228618
309200.0 ; 1664366486468137
401800.0 ; 1664366486670707
409280.0 ; 1664366486895212
503360.0 ; 1664366487097150
509160.0 ; 1664366487298880
694720.0 ; 1664366487528130
660680.0 ; 1664366487734981
628400.0 ; 1664366487935321
620520.0 ; 1664366488143767
552560.0 ; 1664366488362710
738320.0 ; 1664366488571872
765240.0 ; 1664366488776512
837840.0 ; 1664366488981343
694920.0 ; 1664366489198512
768560.0 ; 1664366489405163
756000.0 ; 1664366489609800
692640.0 ; 1664366489840199
740440.0 ; 1664366490066565
787840.0 ; 1664366490270184
690480.0 ; 1664366490477346
742880.0 ; 1664366490680959
724240.0 ; 1664366490899904
839160.0 ; 1664366491100586
745800.0 ; 1664366491306796
803160.0 ; 1664366491533542
808880.0 ; 1664366491737066
687680.0 ; 1664366491959050
901360.0 ; 1664366492159962
764160.0 ; 1664366492367015
825320.0 ; 1664366492595457
827720.0 ; 1664366492799481
981920.0 ; 1664366492999852
922160.0 ; 1664366493202255
865240.0 ; 1664366493405269
875120.0 ; 1664366493610580
736160.0 ; 1664366493830187
976080.0 ; 1664366494035760
790960.0 ; 1664366494236540
1056680.0 ; 1664366494443334
975760.0 ; 1664366494650301
1137920.0 ; 1664366494866938
1032720.0 ; 1664366495071009
1194920.0 ; 1664366495273074
1175240.0 ; 1664366495476899
905560.0 ; 1664366495695088
